date,Month ,hive_weight,hive_temperature,hive_humidity,ambient_temperature,ambient_humidity,ambient_luminosity,ambient_rain,wx_temp,wx_humidity,wx_wind,wx_gusts,wx_direction,wx_dewpoint,wx_pressure,wx_rain,battery,KMeansLabel
2017-10-09 08:50:01,10,17.19,12.0,70,3.9,100,156,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-09 08:55:01,10,17.19,12.0,70,4.0,100,171,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-09 09:00:01,10,17.17,12.0,70,4.1,100,189,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-09 09:05:01,10,17.22,12.0,70,4.3,100,202,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-09 09:10:01,10,17.19,12.0,70,4.5,100,206,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-09 09:15:01,10,17.22,12.0,70,4.8,100,217,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-09 09:20:01,10,17.21,11.9,70,4.8,100,230,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-09 09:25:01,10,17.21,11.9,70,5.0,100,248,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-09 09:30:01,10,17.19,11.9,70,5.1,100,246,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-09 09:35:01,10,17.19,12.0,70,5.3,100,257,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-09 09:40:01,10,17.2,12.0,70,5.5,100,265,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-09 09:45:01,10,17.21,12.0,70,5.6,100,293,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-09 09:50:01,10,17.22,12.0,70,5.8,100,327,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-09 09:55:01,10,17.21,12.0,70,6.3,100,354,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
